url,checked_at,verdict,coverage_state,indexed,robots_state,canonical_user,canonical_google,last_crawl_time,rich_results,raw
https://getdailyvox.com/blog/complete-guide-to-private-journaling,2026-08-24T02:08:50+00:00,NEUTRAL,Crawled - currently not indexed,0,ALLOWED,https://getdailyvox.com/blog/complete-guide-to-private-journaling,https://getdailyvox.com/blog/complete-guide-to-private-journaling,2026-05-24T08:36:45Z,[],"{""verdict"": ""NEUTRAL"", ""coverageState"": ""Crawled - currently not indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-05-24T08:36:45Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/complete-guide-to-private-journaling"", ""userCanonical"": ""https://getdailyvox.com/blog/complete-guide-to-private-journaling"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/journal-prompts-for-beginners"", ""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/constellation-update,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/constellation-update,https://getdailyvox.com/blog/constellation-update,2026-06-27T09:14:02Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-06-27T09:14:02Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/constellation-update"", ""userCanonical"": ""https://getdailyvox.com/blog/constellation-update"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/faq"", ""https://getdailyvox.com/blog/v1-3-5-dynamic-island""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-audio-diary,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-audio-diary,https://getdailyvox.com/blog/dailyvox-vs-audio-diary,2026-08-23T16:46:45Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-23T16:46:45Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-audio-diary"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-audio-diary"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-bear,2026-08-24T02:08:50+00:00,NEUTRAL,Discovered - currently not indexed,0,ROBOTS_TXT_STATE_UNSPECIFIED,,,,[],"{""verdict"": ""NEUTRAL"", ""coverageState"": ""Discovered - currently not indexed"", ""robotsTxtState"": ""ROBOTS_TXT_STATE_UNSPECIFIED"", ""indexingState"": ""INDEXING_STATE_UNSPECIFIED"", ""pageFetchState"": ""PAGE_FETCH_STATE_UNSPECIFIED"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""CRAWLING_USER_AGENT_UNSPECIFIED""}"
https://getdailyvox.com/blog/dailyvox-vs-calmplot,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-calmplot,https://getdailyvox.com/blog/dailyvox-vs-calmplot,2026-08-01T18:08:09Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-01T18:08:09Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-calmplot"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-calmplot"", ""referringUrls"": [""https://getdailyvox.com/blog/best-journal-app-iphone"", ""https://getdailyvox.com/blog/feed.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-day-one,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-day-one,https://getdailyvox.com/blog/dailyvox-vs-day-one,2026-08-01T16:46:47Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-01T16:46:47Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-day-one"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-day-one"", ""referringUrls"": [""https://getdailyvox.com/blog/dailyvox-vs-journey"", ""https://getdailyvox.com/blog""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-daylio,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-daylio,https://getdailyvox.com/blog/dailyvox-vs-daylio,2026-08-03T03:23:17Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-03T03:23:17Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-daylio"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-daylio"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/dailyvox-vs-finch"", ""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-diarium,2026-08-24T02:08:50+00:00,NEUTRAL,Discovered - currently not indexed,0,ROBOTS_TXT_STATE_UNSPECIFIED,,,,[],"{""verdict"": ""NEUTRAL"", ""coverageState"": ""Discovered - currently not indexed"", ""robotsTxtState"": ""ROBOTS_TXT_STATE_UNSPECIFIED"", ""indexingState"": ""INDEXING_STATE_UNSPECIFIED"", ""pageFetchState"": ""PAGE_FETCH_STATE_UNSPECIFIED"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/page/3"", ""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""CRAWLING_USER_AGENT_UNSPECIFIED""}"
https://getdailyvox.com/blog/dailyvox-vs-finch,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-finch,https://getdailyvox.com/blog/dailyvox-vs-finch,2026-06-29T00:52:37Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-06-29T00:52:37Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-finch"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-finch"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-five-minute-journal,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-five-minute-journal,https://getdailyvox.com/blog/dailyvox-vs-five-minute-journal,2026-08-01T01:57:40Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-01T01:57:40Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-five-minute-journal"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-five-minute-journal"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-granola,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-granola,https://getdailyvox.com/blog/dailyvox-vs-granola,2026-08-23T13:20:44Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-23T13:20:44Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-granola"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-granola"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-grid-diary,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-grid-diary,https://getdailyvox.com/blog/dailyvox-vs-grid-diary,2026-08-02T17:38:23Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-02T17:38:23Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-grid-diary"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-grid-diary"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-journey,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-journey,https://getdailyvox.com/blog/dailyvox-vs-journey,2026-08-02T10:39:59Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-02T10:39:59Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-journey"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-journey"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-mem,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-mem,https://getdailyvox.com/blog/dailyvox-vs-mem,2026-08-03T02:08:00Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-03T02:08:00Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-mem"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-mem"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-momento,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-momento,https://getdailyvox.com/blog/dailyvox-vs-momento,2026-08-02T13:35:57Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-02T13:35:57Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-momento"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-momento"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/page/3"", ""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-notion,2026-08-24T02:08:50+00:00,NEUTRAL,Discovered - currently not indexed,0,ROBOTS_TXT_STATE_UNSPECIFIED,,,,[],"{""verdict"": ""NEUTRAL"", ""coverageState"": ""Discovered - currently not indexed"", ""robotsTxtState"": ""ROBOTS_TXT_STATE_UNSPECIFIED"", ""indexingState"": ""INDEXING_STATE_UNSPECIFIED"", ""pageFetchState"": ""PAGE_FETCH_STATE_UNSPECIFIED"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog""], ""crawledAs"": ""CRAWLING_USER_AGENT_UNSPECIFIED""}"
https://getdailyvox.com/blog/dailyvox-vs-obsidian,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-obsidian,https://getdailyvox.com/blog/dailyvox-vs-obsidian,2026-07-31T14:22:21Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-07-31T14:22:21Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-obsidian"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-obsidian"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-otter,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-otter,https://getdailyvox.com/blog/dailyvox-vs-otter,2026-07-19T06:56:21Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-07-19T06:56:21Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-otter"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-otter"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-penzu,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-penzu,https://getdailyvox.com/blog/dailyvox-vs-penzu,2026-07-17T07:03:20Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-07-17T07:03:20Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-penzu"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-penzu"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/dailyvox-vs-diarium"", ""https://getdailyvox.com/blog/page/3"", ""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-reflection,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-reflection,https://getdailyvox.com/blog/dailyvox-vs-reflection,2026-08-18T05:10:14Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-18T05:10:14Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-reflection"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-reflection"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/digital-journal-apps-market""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-reflectly,2026-08-24T02:08:50+00:00,NEUTRAL,URL is unknown to Google,0,ROBOTS_TXT_STATE_UNSPECIFIED,,,,[],"{""verdict"": ""NEUTRAL"", ""coverageState"": ""URL is unknown to Google"", ""robotsTxtState"": ""ROBOTS_TXT_STATE_UNSPECIFIED"", ""indexingState"": ""INDEXING_STATE_UNSPECIFIED"", ""pageFetchState"": ""PAGE_FETCH_STATE_UNSPECIFIED""}"
https://getdailyvox.com/blog/dailyvox-vs-rosebud,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-rosebud,https://getdailyvox.com/blog/dailyvox-vs-rosebud,2026-08-03T11:48:53Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-03T11:48:53Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-rosebud"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-rosebud"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-speakwise,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-speakwise,https://getdailyvox.com/blog/dailyvox-vs-speakwise,2026-08-17T23:32:39Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-17T23:32:39Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-speakwise"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-speakwise"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/digital-journal-apps-market""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-stoic,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-stoic,https://getdailyvox.com/blog/dailyvox-vs-stoic,2026-08-19T09:17:06Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-19T09:17:06Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-stoic"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-stoic"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-tinh,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-tinh,https://getdailyvox.com/blog/dailyvox-vs-tinh,2026-08-16T23:06:45Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-16T23:06:45Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-tinh"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-tinh"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/dailyvox-vs-voicescriber"", ""https://getdailyvox.com/blog/digital-journal-apps-market""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-untold,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-untold,https://getdailyvox.com/blog/dailyvox-vs-untold,2026-08-14T11:44:16Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-14T11:44:16Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-untold"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-untold"", ""referringUrls"": [""https://getdailyvox.com/blog/digital-journal-apps-market""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/dailyvox-vs-voicescriber,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/dailyvox-vs-voicescriber,https://getdailyvox.com/blog/dailyvox-vs-voicescriber,2026-08-14T05:57:54Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-14T05:57:54Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-voicescriber"", ""userCanonical"": ""https://getdailyvox.com/blog/dailyvox-vs-voicescriber"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/dailyvox-vs-reflection"", ""https://getdailyvox.com/blog/dailyvox-vs-tinh""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/digital-clone-device-future,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/digital-clone-device-future,https://getdailyvox.com/blog/digital-clone-device-future,2026-07-24T01:11:06Z,[],"{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-07-24T01:11:06Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/digital-clone-device-future"", ""userCanonical"": ""https://getdailyvox.com/blog/digital-clone-device-future"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-blog.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/digital-clone-personal-use,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/digital-clone-personal-use,https://getdailyvox.com/blog/digital-clone-personal-use,2026-05-26T01:31:28Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-05-26T01:31:28Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/digital-clone-personal-use"", ""userCanonical"": ""https://getdailyvox.com/blog/digital-clone-personal-use"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/blog/page/3"", ""https://getdailyvox.com/sitemap.xml""], ""crawledAs"": ""MOBILE""}"
https://getdailyvox.com/blog/digital-journal-apps-market,2026-08-24T02:08:50+00:00,PASS,Submitted and indexed,1,ALLOWED,https://getdailyvox.com/blog/digital-journal-apps-market,https://getdailyvox.com/blog/digital-journal-apps-market,2026-08-13T18:50:46Z,"[{""richResultType"": ""Breadcrumbs"", ""items"": [{""name"": ""Unnamed item""}]}]","{""verdict"": ""PASS"", ""coverageState"": ""Submitted and indexed"", ""robotsTxtState"": ""ALLOWED"", ""indexingState"": ""INDEXING_ALLOWED"", ""lastCrawlTime"": ""2026-08-13T18:50:46Z"", ""pageFetchState"": ""SUCCESSFUL"", ""googleCanonical"": ""https://getdailyvox.com/blog/digital-journal-apps-market"", ""userCanonical"": ""https://getdailyvox.com/blog/digital-journal-apps-market"", ""sitemap"": [""https://getdailyvox.com/sitemap.xml""], ""referringUrls"": [""https://getdailyvox.com/sitemap-articles.xml""], ""crawledAs"": ""MOBILE""}"
